"ANO4","TRIMESTRE","REGION","AGLOMERADO","CODUSU","NRO_HOGAR","COMPONENTE","CH03","CH04","CH06","ESTADO","CAT_OCUP","P21","precario_ingreso_num","precario_jornada_num","precario_contrato_num","num_dimensiones","indice_precariedad_cat","EMPLEO","SECTOR","PONDERA","PONDIIO","NIVEL_ED","caes_eph_label","CALIFICACION","PP04D_COD"
2021,1,43,6,"TQRMNORQUHLKKRCDEFMDB00647377",1,1,1,2,44,1,3,50000,0,1,0,1,"Baja",NA,NA,227,245,6,"Servicios sociales y de salud","Profesionales","40311"
2021,1,43,6,"TQRMNORQUHMMKUCDEFMDB00702774",1,2,3,2,38,1,3,35000,0,0,0,0,"Ninguna",NA,NA,122,140,5,"Servicios sociales y de salud","Operativos","10333"
2021,1,43,6,"TQRMNORQUHMMKUCDEFMDB00702774",1,3,4,1,42,1,3,50000,0,0,0,0,"Ninguna",NA,NA,122,139,4,"Industria manufacturera","Técnicos","80322"
2021,1,43,6,"TQRMNORQVHMOLQCDEFMDB00698580",1,1,1,2,47,1,3,-9,NA,0,0,0,"Ninguna",NA,NA,322,0,4,"Administracion publica, defensa y seguridad social","Operativos","10333"
2021,1,43,6,"TQRMNORQXHJMLOCDEFMDB00669424",1,1,1,2,39,1,3,43000,0,1,0,1,"Baja",NA,NA,180,217,5,"Comercio","Operativos","30313"
2021,1,43,6,"TQRMNORQXHJMLOCDEFMDB00669424",1,2,2,1,42,1,3,65000,0,0,0,0,"Ninguna",NA,NA,180,206,4,"Construccion","Técnicos","72312"
2021,1,43,6,"TQRMNORQXHKMLNCDEFMDB00701476",1,1,1,2,61,1,3,8000,1,1,1,3,"Alta",NA,NA,212,268,2,"Servicio domestico","No calificados","57314"
2021,1,43,6,"TQRMNORQXHMOLQCDEFMDB00701411",1,1,1,1,34,1,3,55000,0,1,0,1,"Baja",NA,NA,258,312,3,"Comercio","Operativos","20333"
2021,1,43,6,"TQRMNORQXHMOLQCDEFMDB00701411",1,2,2,2,32,1,3,50000,0,0,0,0,"Ninguna",NA,NA,258,299,4,"Comercio","Operativos","30333"
2021,1,43,6,"TQRMNORQYHMOLQCDEFMDB00703041",1,1,1,2,39,1,3,60000,0,1,0,1,"Baja",NA,NA,203,247,6,"Administracion publica, defensa y seguridad social","Operativos","20333"
2021,1,43,6,"TQRMNORQYHMOLQCDEFMDB00703041",1,2,2,1,40,1,3,60000,0,1,0,1,"Baja",NA,NA,203,234,6,"Administracion publica, defensa y seguridad social","Operativos","20333"
2021,1,43,6,"TQRMNORRPHJMLOCDEFMDB00669426",1,1,1,2,29,1,3,17500,1,1,0,2,"Media",NA,NA,162,195,4,"Servicio domestico","No calificados","55314"
2021,1,43,6,"TQRMNORRPHJMLOCDEFMDB00669426",1,2,2,1,38,1,3,32000,0,1,0,1,"Baja",NA,NA,162,185,5,"Hoteles y restaurantes","Operativos","80313"
2021,1,43,6,"TQRMNORRPHKMLNCDEFMDB00702975",1,1,1,1,42,1,3,60000,0,1,0,1,"Baja",NA,NA,240,287,4,"Industria manufacturera","Operativos","80323"
2021,1,43,6,"TQRMNORRQHJMKUCDEFMDB00669403",1,1,1,1,33,1,3,-9,NA,0,0,0,"Ninguna",NA,NA,208,0,6,"Industria manufacturera","No calificados","36324"
2021,1,43,6,"TQRMNORRQHJMKUCDEFMDB00669403",1,2,2,2,33,1,3,50000,0,0,0,0,"Ninguna",NA,NA,208,239,6,"Administracion publica, defensa y seguridad social","Operativos","10333"
2021,1,43,6,"TQRMNORRQHKMLNCDEFMDB00698807",1,1,1,2,58,1,3,38000,0,0,0,0,"Ninguna",NA,NA,276,333,4,"Comercio","No calificados","30314"
2021,1,43,6,"TQRMNORRQHLNLLCDEFMDB00647399",1,3,4,2,30,1,3,32000,0,0,0,0,"Ninguna",NA,NA,213,233,6,"Ensenanza","Técnicos","41332"
2021,1,43,6,"TQRMNORRQHLNLLCDEFMDB00647399",1,2,3,1,29,1,2,20000,1,0,1,2,"Media",NA,NA,213,265,4,"Comercio","Operativos","92113"
2021,1,43,6,"TQRMNORRQHMLKNCDEFMDB00703024",1,1,1,2,47,1,3,40000,0,0,0,0,"Ninguna",NA,NA,189,225,4,"Servicios sociales y de salud","Operativos","20333"
2021,1,43,6,"TQRMNORRSHKMKNCDEFMDB00652736",1,2,2,2,50,1,3,14000,1,0,0,1,"Baja",NA,NA,202,232,2,"Servicio domestico","No calificados","57314"
2021,1,43,6,"TQRMNORRSHLNLLCDEFMDB00647320",2,1,1,1,26,1,3,25000,1,0,1,2,"Media",NA,NA,320,395,3,"Industria manufacturera","No calificados","80314"
2021,1,43,6,"TQRMNORRSHLNLLCDEFMDB00647320",2,2,2,2,23,1,3,8000,1,0,1,2,"Media",NA,NA,320,378,3,"Servicio domestico","No calificados","57314"
2021,1,43,6,"TQRMNORRSHMLKNCDEFMDB00702466",1,1,1,1,26,1,3,-9,NA,1,1,2,"Media",NA,NA,343,0,4,"Actividades no bien especificadas","Operativos","32323"
2021,1,43,6,"TQRMNORRTHKMKNCDEFMDB00652770",1,1,1,1,61,1,3,-9,NA,1,0,1,"Baja",NA,NA,167,0,3,"Industria manufacturera","Operativos","72313"
2021,1,43,6,"TQRMNORRTHKMLQCDEFMDB00700621",1,1,1,1,34,1,3,28000,1,0,0,1,"Baja",NA,NA,298,358,3,"Ensenanza","Operativos","56313"
2021,1,43,6,"TQRMNORRTHKMLQCDEFMDB00700621",1,2,2,2,28,1,3,10000,1,0,1,2,"Media",NA,NA,298,369,4,"Servicio domestico","No calificados","55314"
2021,1,43,6,"TQRMNORRUHKMKNCDEFMDB00652891",1,1,1,1,38,1,3,-9,NA,1,0,1,"Baja",NA,NA,277,0,6,"Administracion publica, defensa y seguridad social","Operativos","10333"
2021,1,43,6,"TQRMNORRUHLNLLCDEFMDB00647310",1,1,1,2,43,1,2,-9,NA,1,1,2,"Media",NA,NA,280,0,4,"Comercio","Operativos","30113"
2021,1,43,6,"TQRMNORRVHKMKNCDEFMDB00652822",1,1,1,1,51,1,3,-9,NA,0,0,0,"Ninguna",NA,NA,248,0,5,"Industria manufacturera","Operativos","30333"
2021,1,43,6,"TQRMNORRWHKOKNCDEFMDB00652812",1,1,1,1,50,1,3,-9,NA,1,0,1,"Baja",NA,NA,171,0,3,"Servicios sociales y de salud","Operativos","10333"
2021,1,43,6,"TQRMNORRWHKOKNCDEFMDB00652812",1,4,3,2,30,1,3,-9,NA,1,1,2,"Media",NA,NA,171,0,5,"Servicio domestico","No calificados","55314"
2021,1,43,6,"TQRMNORRXHKOKNCDEFMDB00652828",1,1,1,1,57,1,3,33000,0,0,0,0,"Ninguna",NA,NA,155,188,4,"Comercio","Operativos","82313"
2021,1,43,6,"TQRMNORRXHKOKNCDEFMDB00652828",1,2,2,2,55,1,3,21000,1,0,1,2,"Media",NA,NA,155,194,2,"Servicio domestico","No calificados","57314"
2021,1,43,6,"TQRMNORRYHKOKNCDEFMDB00652818",1,1,1,1,52,1,3,60000,0,0,0,0,"Ninguna",NA,NA,106,129,4,"Administracion publica, defensa y seguridad social","Operativos","10333"
2021,1,43,6,"TQRMNORRYHKOKNCDEFMDB00652818",1,2,2,2,52,1,3,32000,0,0,0,0,"Ninguna",NA,NA,106,123,4,"Administracion publica, defensa y seguridad social","Operativos","10333"
